image_path,question_type,question,variants,answer
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
b) Росія починає бомбити українську цивільну інфраструктуру, сподіваючись, що Україна не переживе майбутню зиму
c) Росія продовжує обстріли цивільної інфраструктури України
d) Еммануель Макрон відвідав Київ","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) 9 березня українці відзначають день народження свого народного поета Тараса Шевченка
b) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
c) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
d) Україна потопила російський великий десантний корабель &quot;Цезар Куников&quot;.","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Путін російською оголосив мобілізацію
b) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
c) У бою загинуло 100 тисяч росіян
d) Близького соратника Путіна Віктора Медведчука обміняли на українських військовополонених","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) 7 квітня Орський НПЗ призупинив роботу через підйом води внаслідок прориву міської дамби.
b) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
c) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
d) Всупереч очікуванням західних експертів і політиків, Україна не піддалася російському вторгненню","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Українці з надією дивляться на прийдешній рік
b) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
c) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
d) Родичам російських військових КІА в якості компенсації дісталися автомобілі Lada","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Великдень
b) Російський ракетний удар призвів до знеструмлення в Україні
c) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
d) Численні вибухи в Криму продовжуються","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Після звільнення Київської області українські рятувальники врятували кота з верхніх поверхів зруйнованого будинку
b) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
c) В Україні ухвалили закон про скасування переходу на літній час
d) США розпочали тренінги для українських військових з використання HIMARS","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/meteor-in-kyiv.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
b) З боку України атакували штаб Чорноморського флоту в Севастополі
c) Канцлер Олаф Шольц продовжує відмовлятися від надання Україні ракет Taurus
d) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників","Кияни стали свідками дивного спалаху світла – виявилося, що це метеор"
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Російська армія зазнає значних втрат
b) На нафтобазі в Севастополі стався вибух
c) Ukraine celebrates Vyshyvanka Day
d) Родичам російських військових КІА в якості компенсації дісталися автомобілі Lada",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) На нафтобазі в Севастополі стався вибух
b) Спекотна погода трималася кілька тижнів
c) Держсекретар США Ентоні Блінкен пожартував, що російська армія є другою за силою армією. В Україні
d) Постійні напади Росії на Київ лише злили киян і зробили їх витривалішими",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) 8 липня Росія атакувала найбільшу в Україні дитячу лікарню Охматдит
b) Український борщ внесли до списку культурної спадщини ЮНЕСКО
c) На нафтобазі в Севастополі стався вибух
d) У серпні Україна нарешті отримала свій перший F-16",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) В ООН засудили атаку України на об&#39;єкти в Татарстані
b) Бойовими втратами зараховано 700 тисяч російських солдатів
c) Цей «переворот» показав слабкість Росії з обох боків: і Путіна, і Пригожина
d) На нафтобазі в Севастополі стався вибух",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Росія обстрілює цивільну інфраструктуру в Україні, викликаючи відключення світла
b) На нафтобазі в Севастополі стався вибух
c) Україна успішно збила російську ракету &quot;Кінжал&quot;, запущену по Києву
d) Український борщ внесли до списку культурної спадщини ЮНЕСКО",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Україна успішно збила російську ракету &quot;Кінжал&quot;, запущену по Києву
b) На нафтобазі в Севастополі стався вибух
c) Українці звикають до постійних обстрілів з боку Росії
d) У травні Росія 17 разів атакувала Київ ракетами та безпілотниками-камікадзе",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) На нафтобазі в Севастополі стався вибух
b) Російська влада наголосила, що мобілізація буде &quot;частковою&quot;
c) 9 березня українці відзначають день народження свого народного поета Тараса Шевченка
d) Український борщ внесли до списку культурної спадщини ЮНЕСКО",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Ситуація виглядала досить критичною для Російської держави
b) На нафтобазі в Севастополі стався вибух
c) У травні Росія 17 разів атакувала Київ ракетами та безпілотниками-камікадзе
d) Українці вчаться жити без світла",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) На нафтобазі в Севастополі стався вибух
b) Близького соратника Путіна Віктора Медведчука обміняли на українських військовополонених
c) 24 лютого російський ракетний корабель «Москва» з 13 прикордонниками наблизився до українського острова Зміїний
d) Росіяни планували захопити Київ за 3 дні, а Україну – за 2 тижні. Мабуть, щось пішло не так.",На нафтобазі в Севастополі стався вибух
images/explosion-in-sevastopol.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Українські атаки на Росію посилюються
b) Путін відвідав окупований Росією Маріуполь. Він виглядав не так чудово
c) На нафтобазі в Севастополі стався вибух
d) Путін російською оголосив мобілізацію",На нафтобазі в Севастополі стався вибух
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Постійні напади Росії на Київ лише злили киян і зробили їх витривалішими
b) Канцлер Олаф Шольц продовжує відмовлятися від надання Україні ракет Taurus
c) Фінляндія вступила в НАТО
d) Втрати Росії склали 500 тис",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Фінляндія вступила в НАТО
b) ХІМАРС став дуже ефективним інструментом у знищенні російської військової інфраструктури
c) Родичам російських військових КІА в якості компенсації дісталися автомобілі Lada
d) Коли російські війська відступали з Київщини, вони вкрали все: від телевізорів до туалетів і пральних машин",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Фінляндія вступила в НАТО
b) У серпні Україна нарешті отримала свій перший F-16
c) Українці вчаться жити без світла
d) ЗСУ обстрілюють мости через Дніпро",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Співробітники Служби безпеки України затримали близького соратника Путіна та українського політика Віктора Медведчука
b) Фінляндія вступила в НАТО
c) Джо Байден несподівано прибув до Києва
d) У бою загинуло 100 тисяч росіян",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Успіхи України на Харківщині принесли генералу Залужному величезну популярність
b) В Україні розпочався навчальний рік
c) Фінляндія вступила в НАТО
d) Терористи ХАМАС атакували Ізраїль 7 жовтня",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Путін відвідав окупований Росією Маріуполь. Він виглядав не так чудово
b) Фінляндія вступила в НАТО
c) З боку України атакували штаб Чорноморського флоту в Севастополі
d) Відступ російської армії з Харківщини",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Фінляндія вступила в НАТО
b) Еммануель Макрон відвідав Київ
c) Українські атаки на Росію посилюються
d) У серпні Україна нарешті отримала свій перший F-16",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Фінляндія вступила в НАТО
b) Електрики ефективно відновлюють пошкоджену інфраструктуру
c) Родичам російських військових КІА в якості компенсації дісталися автомобілі Lada
d) Відступ російської армії з Харківщини",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Міністерство оборони України подякувало спільноті NAFO у Twitter
b) Швидко та ефективно відрізнити українців від росіян стало дуже важливо
c) Фінляндія вступила в НАТО
d) У травні 2023 року ППО збила над Києвом понад 250 ракет і безпілотників",Фінляндія вступила в НАТО
images/finland-nato.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Фінляндія вступила в НАТО
b) Великдень
c) Міністерство оборони України представило свій аватар
d) Україна потопила російський великий десантний корабель &quot;Цезар Куников&quot;.",Фінляндія вступила в НАТО
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Україна успішно збила російську ракету &quot;Кінжал&quot;, запущену по Києву
b) Начебто українська атака на військову авіабазу в Криму
c) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
d) Однак Пригожин, мабуть, домовився з Путіним і вирішив повернути назад, незважаючи на те, що він дуже близький до Москви.",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
b) У Бородянці Київської області Росія розбомбила житловий будинок. Збереглася лише кухонна шафа
c) Міністерство оборони України подякувало спільноті NAFO у Twitter
d) Українці вчаться жити без світла",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Численні вибухи в Криму продовжуються
b) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
c) Як би неймовірно це не виглядало для Росії, Україна все ще стоїть на 160-му дні
d) Через кілька днів стало зрозуміло, що Україна все ще тримається",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Відступ російської армії з Харківщини
b) Росія повідомляє про обстріл російського міста Бєлгород
c) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
d) Російська армія показала свою слабкість",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Коли російські війська відступали з Київщини, вони вкрали все: від телевізорів до туалетів і пральних машин
b) 7 квітня Орський НПЗ призупинив роботу через підйом води внаслідок прориву міської дамби.
c) Український гурт Kalush Orchestra переміг на пісенному конкурсі Євробачення 2022
d) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
b) Коли російські війська відступали з Київщини, вони вкрали все: від телевізорів до туалетів і пральних машин
c) В ООН засудили атаку України на об&#39;єкти в Татарстані
d) Родичам російських військових КІА в якості компенсації дісталися автомобілі Lada",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) 100 днів триває війна
b) В Україні відзначили День військової розвідки
c) Цей «переворот» показав слабкість Росії з обох боків: і Путіна, і Пригожина
d) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Українські хлібороби вступили в боротьбу проти російської армії
b) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
c) Російська влада заборонила називати російське вторгнення &quot;війною&quot;. Це спеціальна військова операція
d) Євген Пригожин загинув в авіакатастрофі",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) HIMARS виявився надзвичайно ефективним
b) Українка сказала російському солдату: «Поклади соняшникове насіння в кишеню, щоб воно виросло, коли ти помреш»
c) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
d) Зростають надії на визволення Херсона",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/prigozhin_and_budanov.jpeg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Близького соратника Путіна Віктора Медведчука обміняли на українських військовополонених
b) Україна почала наступ на російську Курську область
c) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
d) Втрати Росії склали 500 тис",Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Численні вибухи в Криму продовжуються
b) У серпні Україна нарешті отримала свій перший F-16
c) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
d) Такер Карлсон взяв інтерв&#39;ю у Володимира Путіна","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
b) Офіційний акаунт Сімпсонів підтримав Україну 26 лютого
c) Конкурс Євробачення проходив у шведському Мальме
d) Росія завдала масованого ракетного удару по Україні в перші дні 2024 року","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Російський А-50 збили українці
b) Цей «переворот» показав слабкість Росії з обох боків: і Путіна, і Пригожина
c) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
d) Уряд Росії заблокував YouTube у країні","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
b) 4 квітня НАТО відзначила 75-річчя
c) Держсекретар США Ентоні Блінкен пожартував, що російська армія є другою за силою армією. В Україні
d) Численні вибухи в Криму продовжуються","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Російська армія під час відступу з Херсона викрала єнота з місцевого зоопарку
b) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
c) Поки Росія посилює свої атаки, українська протиповітряна оборона активно працює
d) Саміт міжнародної Кримської платформи, що відбувся в Києві, вкотре заявив, що Крим – це Україна","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
b) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
c) Повітряні тривоги стали звичними для Кримського мосту, оскільки українські атаки посилюються
d) Україна потопила російський великий десантний корабель &quot;Цезар Куников&quot;.","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) У серпні Україна нарешті отримала свій перший F-16
b) Близького соратника Путіна Віктора Медведчука обміняли на українських військовополонених
c) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
d) Держсекретар США Ентоні Блінкен пожартував, що російська армія є другою за силою армією. В Україні","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Росія готує масштабну провокацію на Запорізькій АЕС
b) Росіяни тікають від мобілізації
c) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
d) Основною проблемою під час відключень є погане підключення до Інтернету","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Спекотна погода трималася кілька тижнів
b) Росіяни планували захопити Київ за 3 дні, а Україну – за 2 тижні. Мабуть, щось пішло не так.
c) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
d) Постійні напади Росії на Київ лише злили киян і зробили їх витривалішими","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/storm-shadow.png,event_ua,Про яку подію йдеться у цьому мемі?,"a) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows
b) Ідея Росії захопити Україну за кілька днів чи тижнів з тріском провалилася
c) Росія постійно ракетно атакує Україну
d) Український гурт Kalush Orchestra переміг на пісенному конкурсі Євробачення 2022","Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows"
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Саміт міжнародної Кримської платформи, що відбувся в Києві, вкотре заявив, що Крим – це Україна
b) 200 000 росіян загинули в боях з 24 лютого 2022 року
c) 100 днів триває війна
d) Велика Британія оголосила, що постачає в Україну ракети дальньої дії Storm Shadows",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) У бою загинуло 50 тис. російських військ
b) 200 000 росіян загинули в боях з 24 лютого 2022 року
c) Виявилося, що російські військові копали окопи в Чорнобильській зоні
d) 4 квітня НАТО відзначила 75-річчя",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) 200 000 росіян загинули в боях з 24 лютого 2022 року
b) Євген Пригожин зі своїми найманцями Вагнера розпочав &quot;марш справедливості&quot; для усунення корумпованих російських воєначальників
c) Системи «Патріот» справді добре захищають Київ
d) Співробітники Служби безпеки України затримали близького соратника Путіна та українського політика Віктора Медведчука",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Росія почала використовувати в атаках іранські безпілотники Shahed
b) 200 000 росіян загинули в боях з 24 лютого 2022 року
c) Як би неймовірно це не виглядало для Росії, Україна все ще стоїть на 160-му дні
d) Україна здійснила кілька успішних атак на російський флот і ключові мости",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Офіційний акаунт Сімпсонів підтримав Україну 26 лютого
b) 200 000 росіян загинули в боях з 24 лютого 2022 року
c) Ukraine celebrates Vyshyvanka Day
d) Втрати Росії склали 500 тис",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Німеччина нарешті погодилася надати Україні танки
b) Коли російські війська підірвали Каховську ГЕС, ООН довго не реагувала. Однак вони опублікували твіт, щоб привітати всіх з Днем російської мови
c) 200 000 росіян загинули в боях з 24 лютого 2022 року
d) Росія теж пережила війну – вибухи в російських містах Брянську та Бєлгороді",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) 8 липня Росія атакувала найбільшу в Україні дитячу лікарню Охматдит
b) 200 000 росіян загинули в боях з 24 лютого 2022 року
c) Путін оголосив війну Україні
d) 9 травня росіяни провели традиційний парад у Москві",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Однак Пригожин, мабуть, домовився з Путіним і вирішив повернути назад, незважаючи на те, що він дуже близький до Москви.
b) Черговий напад на Кримський міст
c) 200 000 росіян загинули в боях з 24 лютого 2022 року
d) У серпні Україна нарешті отримала свій перший F-16",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) Президент Європейської Ради Шарль Мішель відвідав Київ
b) Українські бренди почали планувати повернення до Криму
c) У бою загинуло 250 тисяч росіян
d) 200 000 росіян загинули в боях з 24 лютого 2022 року",200 000 росіян загинули в боях з 24 лютого 2022 року
images/200-000.jpg,event_ua,Про яку подію йдеться у цьому мемі?,"a) 200 000 росіян загинули в боях з 24 лютого 2022 року
b) 8 липня Росія атакувала найбільшу в Україні дитячу лікарню Охматдит
c) Кияни стали свідками дивного спалаху світла – виявилося, що це метеор
d) У травні Росія 17 разів атакувала Київ ракетами та безпілотниками-камікадзе",200 000 росіян загинули в боях з 24 лютого 2022 року
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) Ukraine celebrates Vyshyvanka Day
b) Станом на квітень 2024 року Україна вийшла на 15% російських НПЗ.
c) Росіяни тікають від мобілізації
d) Росія святкує День Перемоги 9 травня 2022 року",Ukraine celebrates Vyshyvanka Day
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) Ukraine celebrates Vyshyvanka Day
b) Українці звикають до постійних обстрілів з боку Росії
c) Росія святкує День Перемоги 9 травня 2022 року
d) Президент Європейської Ради Шарль Мішель відвідав Київ",Ukraine celebrates Vyshyvanka Day
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) На нафтобазі в Севастополі стався вибух
b) Ukraine celebrates Vyshyvanka Day
c) У Бородянці Київської області Росія розбомбила житловий будинок. Збереглася лише кухонна шафа
d) Український борщ внесли до списку культурної спадщини ЮНЕСКО",Ukraine celebrates Vyshyvanka Day
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) Черговий напад на Кримський міст
b) Ukraine celebrates Vyshyvanka Day
c) Ідея Росії захопити Україну за кілька днів чи тижнів з тріском провалилася
d) В Україні помітили полярне сяйво",Ukraine celebrates Vyshyvanka Day
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) Основною проблемою під час відключень є погане підключення до Інтернету
b) Ідея Росії захопити Україну за кілька днів чи тижнів з тріском провалилася
c) Ukraine celebrates Vyshyvanka Day
d) Родичам російських військових КІА в якості компенсації дісталися автомобілі Lada",Ukraine celebrates Vyshyvanka Day
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) Ukraine celebrates Vyshyvanka Day
b) На нафтобазі в Севастополі стався вибух
c) У травні Росія 17 разів атакувала Київ ракетами та безпілотниками-камікадзе
d) Публікація фейкових новин про викладання портретів біля трупів російських солдатів",Ukraine celebrates Vyshyvanka Day
images/vyshyvanka-day.webp,event_ua,Про яку подію йдеться у цьому мемі?,"a) Орландо Блум відвідав Київ
b) У травні Росія 17 разів атакувала Київ ракетами та безпілотниками-камікадзе
c) Ukraine celebrates Vyshyvanka Day
d) Цей «переворот» показав слабкість Росії з обох боків: і Путіна, і Пригожина",Ukraine celebrates Vyshyvanka Day
